playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_penalities,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalities,penalityMinutesDrawn,penalitiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8458494,2007,Sergei Zubov,DAL,D,5on4,46,12701.0,111.0,27.15,0.95,0.96,0.92,0.89,0.92,0.88,51.0,13.16,0.47,1.22,2.91,0.41,9.87,5.13,0.46,0.47,0.46,5.0,5.0,1.0,19.0,23.0,43.0,11.0,1.0,0.0,0.0,1.0,0.0,14.0,4.0,0.0,19.0,1.0,2.0,0.0,1.0,3.0,13.0,20.0,0.0,0.0,0.47,0.0,0.0,1.0,0.0,0.0,43.0,20.0,20.0,1.0,0.3,0.0,0.0,0.78,0.78,0.76,111.0,60.0,1.0,33.0,17.0,15.0,8.0,32.0,56.0,0.0,0.0,3880.0,2.0,1.0,0.0,0.0,8.0,68.73,14.48,14.19,14.48,14.19,25.0,73.0,68.0,166.0,25.0,1.0,7.0,62.0,18.0,18.0,1.42,1.95,11.1,1.0,7.0,17.0,166.0,98.0,98.0,1.48,0.56,5.11,10.85,10.85,10.71,6.86,0.79,0.78,0.79,0.78,2.0,7.0,5.0,14.0,2.0,0.0,0.0,7.0,1.0,1.0,0.4,0.13,0.27,2.0,0.0,0.0,14.0,9.0,9.0,0.08,0.0,0.13,0.74,0.74,0.74,2.61,0.1,40.0,5.0,0.11,0.0,2.0,0.0,1.0,0.0
8471311,2007,Tyler Kennedy,PIT,C,other,55,1259.0,29.0,6.48,0.39,0.8,0.75,0.6,0.71,0.65,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,2.0,5.0,17.0,1.0,7.0,5.0,16.0,0.0,2.0,6319.0,0.0,0.0,0.0,0.0,0.0,2.29,0.8,0.79,0.8,0.79,2.0,3.0,1.0,6.0,2.0,0.0,1.0,3.0,1.0,1.0,0.16,0.08,0.56,1.0,1.0,0.0,6.0,5.0,5.0,0.05,0.0,0.07,0.78,0.78,0.78,1.21,1.23,1.23,1.23,1.23,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.23,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.23,1.23,1.23,3.71,0.92,37.0,25.0,0.07,0.0,2.0,0.0,1.0,0.0
8471311,2007,Tyler Kennedy,PIT,C,all,55,40315.0,919.0,14.01,0.61,0.55,0.5,0.46,0.51,0.49,460.0,31.68,4.17,2.01,7.08,0.98,16.41,12.42,3.22,4.18,3.24,4.0,5.0,10.0,34.0,34.0,78.0,19.0,10.0,0.0,4.0,0.0,1.0,9.0,24.0,0.0,34.0,10.0,25.0,2.0,48.0,20.0,12.0,28.0,11.0,5.0,0.94,1.26,1.97,2.0,4.0,4.0,78.95,44.0,44.54,5.0,0.44,0.0,1.91,2.62,2.63,2.61,919.0,111.0,113.0,182.0,513.0,142.0,127.0,163.0,487.0,2.0,6.0,158778.0,25.0,10.0,37.0,13.0,10.0,92.78,11.55,9.74,11.68,9.88,27.0,116.0,126.0,269.0,27.0,3.0,8.0,103.0,28.0,12.0,3.53,3.11,4.91,8.0,11.0,8.0,272.28,143.0,145.77,1.41,0.62,3.01,9.43,9.54,8.63,92.65,7.42,7.27,7.41,7.27,19.0,119.0,132.0,270.0,19.0,2.0,2.0,118.0,17.0,3.0,3.64,2.02,1.77,8.0,8.0,3.0,267.01,138.0,137.96,1.14,0.46,0.73,7.7,7.71,7.65,56.09,46.44,1106.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
8471311,2007,Tyler Kennedy,PIT,C,5on5,55,34810.0,781.0,14.01,0.57,0.54,0.47,0.45,0.48,0.49,407.0,28.05,3.06,1.77,6.46,0.86,14.67,11.24,3.0,3.08,3.02,2.0,4.0,9.0,30.0,30.0,69.0,15.0,9.0,0.0,3.0,0.0,1.0,8.0,21.0,0.0,30.0,10.0,25.0,2.0,46.0,19.0,10.0,25.0,10.0,4.0,0.84,1.15,1.07,2.0,4.0,3.0,69.95,39.0,39.54,5.0,0.37,0.0,1.02,2.35,2.35,2.34,781.0,81.0,109.0,161.0,430.0,122.0,106.0,142.0,411.0,2.0,3.0,109302.0,25.0,10.0,37.0,13.0,10.0,76.52,7.11,7.02,7.25,7.16,19.0,97.0,109.0,225.0,19.0,2.0,4.0,87.0,23.0,6.0,2.91,2.61,1.59,7.0,7.0,5.0,228.28,116.0,118.77,1.05,0.52,1.34,6.43,6.54,6.5,84.19,5.41,5.27,5.41,5.26,14.0,112.0,128.0,254.0,14.0,2.0,2.0,113.0,12.0,1.0,3.47,1.4,0.53,8.0,5.0,1.0,251.01,126.0,125.96,1.05,0.46,0.73,5.59,5.61,5.54,26.84,22.63,707.0,867.0,0.88,0.38,18.0,22.0,15.0,17.0
8471311,2007,Tyler Kennedy,PIT,C,4on5,55,48.0,5.0,1.55,0.0,0.0,0.0,0.05,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8471311,2007,Tyler Kennedy,PIT,C,5on4,55,4198.0,104.0,12.05,0.84,0.92,0.72,0.84,0.7,0.8,238.0,3.63,1.11,0.25,0.62,0.11,1.74,1.17,0.22,1.11,0.22,1.0,1.0,1.0,4.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.11,0.1,0.9,0.0,0.0,1.0,7.0,5.0,5.0,0.0,0.07,0.0,0.9,0.28,0.28,0.27,104.0,25.0,2.0,15.0,62.0,19.0,13.0,16.0,56.0,0.0,0.0,15420.0,0.0,0.0,0.0,0.0,0.0,13.56,3.63,1.92,3.63,1.92,6.0,15.0,13.0,34.0,6.0,1.0,3.0,12.0,4.0,5.0,0.45,0.41,2.76,0.0,3.0,3.0,34.0,21.0,21.0,0.3,0.1,1.6,2.2,2.2,1.34,6.55,0.67,0.67,0.67,0.67,2.0,7.0,4.0,13.0,2.0,0.0,0.0,5.0,4.0,0.0,0.16,0.51,0.0,0.0,2.0,0.0,13.0,9.0,9.0,0.08,0.0,0.0,0.75,0.75,0.75,10.93,0.97,213.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8469581,2007,Kyle Wellwood,TOR,C,other,59,2397.0,40.0,7.95,0.84,0.34,0.77,0.47,0.83,0.4,122.0,0.43,0.05,0.04,0.11,0.03,0.55,0.22,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.06,0.06,0.06,40.0,5.0,3.0,10.0,22.0,6.0,3.0,7.0,24.0,2.0,5.0,7465.0,0.0,0.0,0.0,0.0,1.0,3.11,0.33,0.33,0.33,0.33,1.0,4.0,5.0,10.0,1.0,0.0,0.0,3.0,2.0,0.0,0.11,0.22,0.0,0.0,1.0,0.0,10.0,5.0,5.0,0.08,0.0,0.0,0.42,0.42,0.42,0.0,0.07,0.07,0.07,0.07,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,5.2,41.0,46.0,0.03,0.15,1.0,2.0,1.0,2.0
8469581,2007,Kyle Wellwood,TOR,C,all,59,44766.0,914.0,18.04,0.72,0.43,0.63,0.47,0.64,0.46,478.0,27.35,5.15,2.19,5.75,0.96,14.44,9.52,5.03,5.1,4.99,9.0,4.0,8.0,30.0,19.0,57.0,21.0,8.0,2.0,4.0,3.0,1.0,14.0,10.0,0.0,30.0,0.0,0.0,176.0,5.0,15.0,20.0,26.0,6.0,6.0,0.92,0.84,3.39,2.0,1.0,5.0,56.43,38.0,37.36,5.0,0.56,0.55,2.28,3.42,3.37,3.34,914.0,151.0,52.0,161.0,550.0,121.0,104.0,147.0,542.0,176.0,147.0,168973.0,0.0,0.0,22.0,11.0,18.0,147.42,15.55,14.95,15.44,14.85,34.0,182.0,185.0,401.0,34.0,9.0,6.0,170.0,32.0,14.0,4.53,3.84,7.18,11.0,11.0,12.0,400.17,216.0,215.3,2.54,2.37,3.89,14.2,14.08,13.77,83.35,6.18,6.01,6.22,6.05,26.0,96.0,115.0,237.0,26.0,1.0,3.0,97.0,22.0,3.0,2.79,2.5,0.88,11.0,12.0,3.0,240.58,122.0,123.69,1.05,0.31,0.94,6.22,6.28,6.17,49.56,66.36,1203.0,1363.0,0.0,0.0,0.0,0.0,0.0,0.0
8469581,2007,Kyle Wellwood,TOR,C,5on5,59,32857.0,739.0,18.04,0.48,0.47,0.53,0.49,0.53,0.49,520.0,13.96,1.26,0.97,3.24,0.48,7.98,6.06,1.25,1.21,1.2,4.0,1.0,3.0,17.0,13.0,33.0,8.0,3.0,1.0,0.0,3.0,0.0,5.0,8.0,0.0,17.0,0.0,0.0,156.0,3.0,14.0,17.0,16.0,4.0,0.0,0.69,0.57,0.0,2.0,1.0,0.0,32.43,20.0,19.36,5.0,0.2,0.03,0.0,1.46,1.4,1.39,739.0,77.0,46.0,110.0,506.0,102.0,91.0,110.0,436.0,156.0,132.0,125980.0,0.0,0.0,18.0,9.0,16.0,86.48,5.35,5.3,5.24,5.19,14.0,116.0,121.0,251.0,14.0,2.0,0.0,114.0,16.0,0.0,3.48,1.87,0.0,10.0,4.0,0.0,250.17,130.0,129.3,1.08,0.06,0.1,6.33,6.21,6.15,78.69,5.76,5.6,5.8,5.64,23.0,91.0,108.0,222.0,23.0,1.0,3.0,91.0,20.0,3.0,2.58,2.31,0.88,9.0,11.0,3.0,225.58,114.0,115.69,1.0,0.31,0.84,5.92,5.99,5.87,28.0,32.14,936.0,966.0,0.44,1.14,22.0,17.0,12.0,14.0
8469581,2007,Kyle Wellwood,TOR,C,4on5,59,36.0,4.0,1.04,0.0,0.0,0.0,0.08,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,2.63,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8469581,2007,Kyle Wellwood,TOR,C,5on4,59,9476.0,131.0,17.0,0.97,0.93,0.93,0.91,0.93,0.9,183.0,12.96,3.84,1.18,2.4,0.44,5.9,3.24,3.74,3.84,3.74,4.0,3.0,5.0,12.0,6.0,23.0,12.0,5.0,1.0,4.0,0.0,1.0,8.0,2.0,0.0,12.0,0.0,0.0,17.0,2.0,1.0,3.0,9.0,2.0,6.0,0.18,0.27,3.39,0.0,0.0,5.0,23.0,17.0,17.0,0.0,0.35,0.53,2.28,1.9,1.9,1.89,131.0,69.0,3.0,41.0,18.0,13.0,10.0,30.0,78.0,17.0,0.0,10370.0,0.0,0.0,0.0,0.0,0.0,57.83,9.87,9.32,9.87,9.32,19.0,62.0,56.0,137.0,19.0,7.0,6.0,53.0,14.0,14.0,0.94,1.74,7.18,1.0,6.0,12.0,137.0,81.0,81.0,1.38,2.31,3.79,7.46,7.46,7.21,3.94,0.33,0.33,0.33,0.33,2.0,4.0,5.0,11.0,2.0,0.0,0.0,4.0,2.0,0.0,0.13,0.2,0.0,1.0,1.0,0.0,11.0,6.0,6.0,0.03,0.0,0.1,0.27,0.27,0.26,12.35,0.87,147.0,14.0,0.01,0.02,2.0,2.0,1.0,2.0
8470794,2007,Joe Pavelski,S.J,C,other,82,3867.0,82.0,20.89,0.65,0.45,0.67,0.43,0.68,0.45,293.0,5.15,0.98,0.4,0.92,0.19,3.62,1.89,0.97,0.98,0.97,3.0,4.0,2.0,6.0,4.0,12.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,11.0,1.0,2.0,0.0,6.0,1.0,1.0,0.24,0.09,0.65,1.0,0.0,1.0,12.0,8.0,8.0,0.0,0.13,0.0,0.0,1.1,1.1,1.09,82.0,17.0,7.0,13.0,45.0,10.0,5.0,13.0,54.0,11.0,8.0,11760.0,0.0,0.0,4.0,2.0,4.0,16.17,3.54,3.44,3.54,3.44,11.0,15.0,15.0,41.0,11.0,0.0,2.0,16.0,7.0,3.0,0.58,0.92,2.04,4.0,4.0,3.0,41.0,26.0,26.0,0.39,0.0,1.01,2.79,2.79,2.7,5.58,1.9,1.9,1.9,1.9,4.0,8.0,8.0,20.0,4.0,0.0,0.0,10.0,0.0,2.0,0.51,0.0,1.4,3.0,0.0,1.0,20.0,12.0,12.0,0.07,0.0,0.0,1.71,1.71,1.71,5.84,7.16,66.0,89.0,0.0,0.03,0.0,1.0,0.0,1.0
8470794,2007,Joe Pavelski,S.J,C,all,82,70183.0,1504.0,33.8,0.67,0.51,0.54,0.51,0.6,0.52,589.0,57.36,9.03,3.83,11.66,1.91,32.25,23.31,8.9,9.08,8.95,15.0,6.0,19.0,63.0,58.0,140.0,40.0,19.0,0.0,3.0,0.0,3.0,22.0,38.0,0.0,63.0,14.0,28.0,273.0,68.0,38.0,26.0,58.0,14.0,10.0,1.91,1.67,5.45,5.0,5.0,9.0,142.71,82.0,83.75,10.0,0.92,0.0,1.48,8.47,8.5,8.45,1504.0,199.0,110.0,195.0,1000.0,170.0,154.0,231.0,949.0,273.0,241.0,233706.0,28.0,14.0,54.0,26.0,60.0,200.64,25.61,25.04,25.84,25.24,55.0,238.0,236.0,529.0,55.0,6.0,11.0,212.0,57.0,24.0,6.32,6.83,12.46,17.0,16.0,22.0,535.94,293.0,296.0,3.24,1.3,4.85,23.81,23.89,23.57,132.74,12.81,12.6,12.7,12.49,34.0,163.0,254.0,451.0,34.0,7.0,5.0,157.0,29.0,11.0,5.1,3.47,4.23,12.0,13.0,9.0,446.04,197.0,194.68,1.82,1.1,0.89,13.48,13.33,13.12,64.02,62.33,1602.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0
8470794,2007,Joe Pavelski,S.J,C,5on5,82,51696.0,1129.0,33.8,0.55,0.53,0.48,0.54,0.55,0.55,633.0,36.46,3.25,2.44,8.31,1.3,20.98,16.72,3.19,3.3,3.23,9.0,0.0,9.0,44.0,34.0,87.0,18.0,9.0,0.0,2.0,0.0,2.0,16.0,26.0,0.0,44.0,11.0,22.0,210.0,64.0,28.0,19.0,41.0,9.0,3.0,1.45,1.02,0.78,4.0,3.0,2.0,89.71,53.0,54.75,7.0,0.51,0.0,0.6,3.16,3.19,3.17,1129.0,108.0,79.0,138.0,804.0,129.0,119.0,169.0,712.0,210.0,193.0,171422.0,22.0,11.0,48.0,23.0,46.0,129.44,9.92,9.6,10.14,9.81,26.0,161.0,149.0,336.0,26.0,4.0,7.0,152.0,28.0,7.0,4.62,3.19,2.1,11.0,9.0,6.0,342.94,187.0,190.0,1.76,0.81,2.48,9.2,9.28,9.15,107.04,8.02,7.93,7.91,7.82,24.0,132.0,202.0,358.0,24.0,5.0,4.0,128.0,22.0,6.0,3.87,2.68,1.46,9.0,10.0,5.0,353.04,156.0,153.67,1.38,0.69,0.57,8.84,8.69,8.59,35.61,31.75,1206.0,1047.0,1.15,0.6,35.0,28.0,27.0,25.0
8470794,2007,Joe Pavelski,S.J,C,4on5,82,4640.0,121.0,17.8,0.18,0.07,0.2,0.09,0.17,0.11,228.0,0.73,0.09,0.05,0.07,0.01,0.27,0.52,0.09,0.09,0.09,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,121.0,0.0,22.0,10.0,89.0,7.0,20.0,11.0,83.0,18.0,8.0,14861.0,2.0,1.0,0.0,0.0,2.0,3.83,0.53,0.53,0.53,0.53,2.0,3.0,10.0,15.0,2.0,0.0,0.0,2.0,3.0,0.0,0.08,0.45,0.0,1.0,1.0,0.0,15.0,5.0,5.0,0.06,0.0,0.0,0.59,0.59,0.59,16.6,2.38,2.31,2.38,2.31,3.0,21.0,37.0,61.0,3.0,2.0,1.0,18.0,3.0,3.0,0.72,0.29,1.37,0.0,0.0,3.0,61.0,24.0,24.0,0.31,0.41,0.33,2.37,2.37,2.31,0.78,10.98,20.0,196.0,0.27,0.0,1.0,0.0,1.0,0.0
8470794,2007,Joe Pavelski,S.J,C,5on4,82,9980.0,172.0,31.04,0.97,0.89,0.93,0.87,0.95,0.82,402.0,14.39,4.71,0.89,2.22,0.39,6.88,3.92,4.66,4.71,4.66,3.0,1.0,7.0,12.0,17.0,36.0,11.0,7.0,0.0,1.0,0.0,1.0,3.0,8.0,0.0,12.0,2.0,4.0,31.0,1.0,2.0,6.0,10.0,3.0,6.0,0.22,0.47,4.02,0.0,1.0,6.0,36.0,19.0,19.0,2.0,0.26,0.0,0.88,4.09,4.09,4.07,172.0,74.0,2.0,34.0,62.0,24.0,10.0,38.0,100.0,31.0,22.0,20769.0,4.0,2.0,2.0,1.0,6.0,48.52,11.4,11.25,11.4,11.25,15.0,55.0,57.0,127.0,15.0,2.0,2.0,38.0,18.0,14.0,0.95,2.14,8.32,0.0,2.0,13.0,127.0,70.0,70.0,0.99,0.49,1.36,11.03,11.03,10.93,2.76,0.41,0.38,0.41,0.38,3.0,1.0,6.0,10.0,3.0,0.0,0.0,1.0,3.0,0.0,0.01,0.4,0.0,0.0,3.0,0.0,10.0,4.0,4.0,0.04,0.0,0.0,0.45,0.45,0.41,12.72,1.52,220.0,34.0,0.07,0.06,2.0,2.0,2.0,2.0
8469535,2007,Drew Fata,NYI,D,other,5,67.0,1.0,-0.35,1.0,0.13,1.0,0.29,1.0,0.17,1.0,0.7,0.03,0.04,0.19,0.02,0.37,0.34,0.03,0.03,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,0.0,0.7,0.03,0.03,0.03,0.03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.19,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8469535,2007,Drew Fata,NYI,D,all,5,5252.0,101.0,0.0,0.3,0.45,0.41,0.46,0.32,0.48,25.0,2.03,0.05,0.12,0.53,0.07,1.2,1.04,0.05,0.05,0.05,0.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,3.0,4.0,7.0,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5.91,3.0,2.84,6.0,0.02,0.0,0.0,0.07,0.07,0.07,101.0,9.0,11.0,15.0,66.0,9.0,24.0,12.0,56.0,0.0,0.0,13377.0,4.0,2.0,2.0,1.0,3.0,10.37,0.66,0.65,0.67,0.65,1.0,14.0,17.0,32.0,1.0,0.0,0.0,12.0,3.0,0.0,0.4,0.26,0.0,1.0,0.0,0.0,31.29,15.0,14.85,0.13,0.0,0.0,0.79,0.8,0.78,21.16,1.52,1.5,1.54,1.52,3.0,29.0,15.0,47.0,3.0,0.0,0.0,25.0,7.0,0.0,0.85,0.67,0.0,1.0,2.0,0.0,48.66,32.0,32.81,0.36,0.0,0.0,1.88,1.91,1.87,2.99,3.69,93.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
