League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
14;2023-2-5;201;0;204;0;Regular Season;0;0;0;9633
14;2023-2-5;208;0;207;0;Regular Season;0;0;0;9634
14;2023-2-6;199;0;192;0;Regular Season;0;0;0;9635
14;2023-2-6;200;0;206;0;Regular Season;0;0;0;9636
14;2023-2-7;232;0;223;0;Regular Season;0;0;0;9637
14;2023-2-8;222;0;224;0;Regular Season;0;0;0;9638
14;2023-2-10;207;0;206;0;Regular Season;0;0;0;9655
14;2023-2-10;184;0;185;0;Regular Season;0;0;0;9654
14;2023-2-10;217;0;211;0;Regular Season;0;0;0;9651
14;2023-2-10;195;0;187;0;Regular Season;0;0;0;9656
14;2023-2-10;229;0;231;0;Regular Season;0;0;0;9653
14;2023-2-10;196;0;193;0;Regular Season;0;0;0;9658
14;2023-2-10;220;0;214;0;Regular Season;0;0;0;9662
14;2023-2-10;232;0;221;0;Regular Season;0;0;0;9657
14;2023-2-10;197;0;198;0;Regular Season;0;0;0;9661
14;2023-2-10;213;0;177;0;Regular Season;0;0;0;9650
14;2023-2-10;4949;0;183;0;Regular Season;0;0;0;9659
14;2023-2-10;205;0;226;0;Regular Season;0;0;0;9652
14;2023-2-10;188;0;194;0;Regular Season;0;0;0;9642
14;2023-2-10;190;0;189;0;Regular Season;0;0;0;9643
14;2023-2-10;199;0;201;0;Regular Season;0;0;0;9641
14;2023-2-10;182;0;181;0;Regular Season;0;0;0;9649
14;2023-2-10;202;0;208;0;Regular Season;0;0;0;9660
14;2023-2-10;224;0;222;0;Regular Season;0;0;0;9640
14;2023-2-10;223;0;227;0;Regular Season;0;0;0;9639
14;2023-2-10;228;0;225;0;Regular Season;0;0;0;9648
14;2023-2-10;4864;0;176;0;Regular Season;0;0;0;9647
14;2023-2-10;191;0;192;0;Regular Season;0;0;0;9644
14;2023-2-10;212;0;218;0;Regular Season;0;0;0;9645
14;2023-2-10;178;0;210;0;Regular Season;0;0;0;9646
14;2023-2-11;184;0;185;0;Regular Season;0;0;0;9675
14;2023-2-11;229;0;231;0;Regular Season;0;0;0;9674
14;2023-2-11;205;0;226;0;Regular Season;0;0;0;9673
14;2023-2-11;195;0;198;0;Regular Season;0;0;0;9676
14;2023-2-11;232;0;221;0;Regular Season;0;0;0;9677
14;2023-2-11;220;0;214;0;Regular Season;0;0;0;9682
14;2023-2-11;217;0;211;0;Regular Season;0;0;0;9672
14;2023-2-11;197;0;187;0;Regular Season;0;0;0;9681
14;2023-2-11;196;0;194;0;Regular Season;0;0;0;9678
14;2023-2-11;4949;0;183;0;Regular Season;0;0;0;9679
14;2023-2-11;202;0;208;0;Regular Season;0;0;0;9680
14;2023-2-11;212;0;218;0;Regular Season;0;0;0;9666
14;2023-2-11;189;0;190;0;Regular Season;0;0;0;9665
14;2023-2-11;223;0;227;0;Regular Season;0;0;0;9663
14;2023-2-11;188;0;193;0;Regular Season;0;0;0;9664
14;2023-2-11;213;0;177;0;Regular Season;0;0;0;9671
14;2023-2-11;182;0;181;0;Regular Season;0;0;0;9670
14;2023-2-11;178;0;210;0;Regular Season;0;0;0;9667
14;2023-2-11;228;0;225;0;Regular Season;0;0;0;9669
14;2023-2-11;4864;0;176;0;Regular Season;0;0;0;9668
14;2023-2-12;203;0;201;0;Regular Season;0;0;0;9683
14;2023-2-13;200;0;206;0;Regular Season;0;0;0;9685
14;2023-2-13;199;0;192;0;Regular Season;0;0;0;9684
14;2023-2-14;206;0;199;0;Regular Season;0;0;0;9687
14;2023-2-14;192;0;200;0;Regular Season;0;0;0;9686
14;2023-2-16;185;0;181;0;Regular Season;0;0;0;9688
14;2023-2-17;218;0;219;0;Regular Season;0;0;0;9706
14;2023-2-17;227;0;229;0;Regular Season;0;0;0;9701
14;2023-2-17;205;0;201;0;Regular Season;0;0;0;9705
14;2023-2-17;179;0;4949;0;Regular Season;0;0;0;9702
14;2023-2-17;204;0;200;0;Regular Season;0;0;0;9703
14;2023-2-17;183;0;178;0;Regular Season;0;0;0;9707
14;2023-2-17;220;0;182;0;Regular Season;0;0;0;9714
14;2023-2-17;193;0;187;0;Regular Season;0;0;0;9709
14;2023-2-17;186;0;211;0;Regular Season;0;0;0;9713
14;2023-2-17;194;0;198;0;Regular Season;0;0;0;9711
14;2023-2-17;207;0;203;0;Regular Season;0;0;0;9710
14;2023-2-17;231;0;224;0;Regular Season;0;0;0;9712
14;2023-2-17;180;0;217;0;Regular Season;0;0;0;9704
14;2023-2-17;192;0;197;0;Regular Season;0;0;0;9700
14;2023-2-17;210;0;216;0;Regular Season;0;0;0;9693
14;2023-2-17;2620;0;4959;0;Regular Season;0;0;0;9691
14;2023-2-17;221;0;222;0;Regular Season;0;0;0;9689
14;2023-2-17;1371;0;214;0;Regular Season;0;0;0;9708
14;2023-2-17;176;0;4864;0;Regular Season;0;0;0;9690
14;2023-2-17;223;0;228;0;Regular Season;0;0;0;9692
14;2023-2-17;191;0;195;0;Regular Season;0;0;0;9698
14;2023-2-17;190;0;188;0;Regular Season;0;0;0;9697
14;2023-2-17;212;0;215;0;Regular Season;0;0;0;9699
14;2023-2-17;225;0;232;0;Regular Season;0;0;0;9695
14;2023-2-17;199;0;202;0;Regular Season;0;0;0;9694
14;2023-2-17;189;0;196;0;Regular Season;0;0;0;9696
14;2023-2-18;227;0;229;0;Regular Season;0;0;0;9726
14;2023-2-18;179;0;4949;0;Regular Season;0;0;0;9727
14;2023-2-18;176;0;4864;0;Regular Season;0;0;0;9716
14;2023-2-18;192;0;195;0;Regular Season;0;0;0;9725
14;2023-2-18;205;0;201;0;Regular Season;0;0;0;9730
14;2023-2-18;4959;0;2620;0;Regular Season;0;0;0;9728
14;2023-2-18;210;0;216;0;Regular Season;0;0;0;9718
14;2023-2-18;218;0;219;0;Regular Season;0;0;0;9731
14;2023-2-18;200;0;204;0;Regular Season;0;0;0;9719
14;2023-2-18;212;0;215;0;Regular Season;0;0;0;9724
14;2023-2-18;225;0;232;0;Regular Season;0;0;0;9720
14;2023-2-18;190;0;196;0;Regular Season;0;0;0;9722
14;2023-2-18;191;0;197;0;Regular Season;0;0;0;9723
14;2023-2-18;189;0;188;0;Regular Season;0;0;0;9721
14;2023-2-18;180;0;217;0;Regular Season;0;0;0;9729
14;2023-2-18;183;0;178;0;Regular Season;0;0;0;9732
14;2023-2-18;202;0;199;0;Regular Season;0;0;0;9739
14;2023-2-18;186;0;211;0;Regular Season;0;0;0;9741
14;2023-2-18;221;0;222;0;Regular Season;0;0;0;9715
14;2023-2-18;223;0;228;0;Regular Season;0;0;0;9717
14;2023-2-18;220;0;182;0;Regular Season;0;0;0;9742
14;2023-2-18;208;0;206;0;Regular Season;0;0;0;9740
14;2023-2-18;185;0;181;0;Regular Season;0;0;0;9733
14;2023-2-18;1371;0;214;0;Regular Season;0;0;0;9734
14;2023-2-18;203;0;207;0;Regular Season;0;0;0;9738
14;2023-2-18;194;0;187;0;Regular Season;0;0;0;9736
14;2023-2-18;231;0;224;0;Regular Season;0;0;0;9737
14;2023-2-18;193;0;198;0;Regular Season;0;0;0;9735
14;2023-2-22;226;0;209;0;Regular Season;0;0;0;9743
14;2023-2-24;228;0;229;0;Regular Season;0;0;0;9754
14;2023-2-24;4949;0;210;0;Regular Season;0;0;0;9764
14;2023-2-24;203;0;204;0;Regular Season;0;0;0;9765
14;2023-2-24;198;0;189;0;Regular Season;0;0;0;9770
14;2023-2-24;202;0;206;0;Regular Season;0;0;0;9766
14;2023-2-24;208;0;200;0;Regular Season;0;0;0;9768
14;2023-2-24;186;0;212;0;Regular Season;0;0;0;9769
14;2023-2-24;197;0;194;0;Regular Season;0;0;0;9767
14;2023-2-24;196;0;192;0;Regular Season;0;0;0;9763
14;2023-2-24;181;0;184;0;Regular Season;0;0;0;9755
14;2023-2-24;214;0;185;0;Regular Season;0;0;0;9756
14;2023-2-24;195;0;193;0;Regular Season;0;0;0;9762
14;2023-2-24;216;0;213;0;Regular Season;0;0;0;9757
14;2023-2-24;215;0;180;0;Regular Season;0;0;0;9758
14;2023-2-24;231;0;221;0;Regular Season;0;0;0;9761
14;2023-2-24;217;0;219;0;Regular Season;0;0;0;9759
14;2023-2-24;1371;0;220;0;Regular Season;0;0;0;9760
14;2023-2-24;201;0;199;0;Regular Season;0;0;0;9753
14;2023-2-24;177;0;183;0;Regular Season;0;0;0;9747
14;2023-2-24;187;0;190;0;Regular Season;0;0;0;9748
14;2023-2-24;178;0;179;0;Regular Season;0;0;0;9751
14;2023-2-24;211;0;218;0;Regular Season;0;0;0;9750
14;2023-2-24;188;0;191;0;Regular Season;0;0;0;9749
14;2023-2-24;227;0;225;0;Regular Season;0;0;0;9752
14;2023-2-24;224;0;223;0;Regular Season;0;0;0;9746
14;2023-2-24;222;0;232;0;Regular Season;0;0;0;9744
14;2023-2-24;2620;0;176;0;Regular Season;0;0;0;9745
14;2023-2-25;204;0;203;0;Regular Season;0;0;0;9782
14;2023-2-25;214;0;185;0;Regular Season;0;0;0;9784
14;2023-2-25;181;0;184;0;Regular Season;0;0;0;9783
14;2023-2-25;206;0;202;0;Regular Season;0;0;0;9789
14;2023-2-25;216;0;213;0;Regular Season;0;0;0;9785
14;2023-2-25;201;0;199;0;Regular Season;0;0;0;9781
14;2023-2-25;217;0;219;0;Regular Season;0;0;0;9787
14;2023-2-25;229;0;228;0;Regular Season;0;0;0;9788
14;2023-2-25;226;0;205;0;Regular Season;0;0;0;9777
14;2023-2-25;4864;0;209;0;Regular Season;0;0;0;9780
14;2023-2-25;177;0;183;0;Regular Season;0;0;0;9773
14;2023-2-25;2620;0;176;0;Regular Season;0;0;0;9771
14;2023-2-25;224;0;223;0;Regular Season;0;0;0;9772
14;2023-2-25;187;0;189;0;Regular Season;0;0;0;9774
14;2023-2-25;227;0;225;0;Regular Season;0;0;0;9779
14;2023-2-25;188;0;192;0;Regular Season;0;0;0;9775
14;2023-2-25;178;0;179;0;Regular Season;0;0;0;9778
14;2023-2-25;211;0;218;0;Regular Season;0;0;0;9776
14;2023-2-25;1371;0;220;0;Regular Season;0;0;0;9790
14;2023-2-25;196;0;191;0;Regular Season;0;0;0;9794
14;2023-2-25;197;0;193;0;Regular Season;0;0;0;9796
14;2023-2-25;208;0;200;0;Regular Season;0;0;0;9797
14;2023-2-25;198;0;190;0;Regular Season;0;0;0;9799
14;2023-2-25;186;0;212;0;Regular Season;0;0;0;9798
14;2023-2-25;231;0;221;0;Regular Season;0;0;0;9791
14;2023-2-25;195;0;194;0;Regular Season;0;0;0;9792
14;2023-2-25;4949;0;210;0;Regular Season;0;0;0;9795
14;2023-2-25;232;0;222;0;Regular Season;0;0;0;9793
14;2023-2-25;215;0;180;0;Regular Season;0;0;0;9786
14;2023-2-26;4864;0;209;0;Regular Season;0;0;0;9800
14;2023-2-28;4864;0;209;0;Regular Season;0;0;0;9801
14;2023-3-2;205;0;208;0;Regular Season;0;0;0;9802
14;2023-3-3;176;0;4959;0;Regular Season;0;0;0;9803
14;2023-3-3;218;0;217;0;Regular Season;0;0;0;9810
14;2023-3-3;203;0;206;0;Regular Season;0;0;0;9812
14;2023-3-3;219;0;215;0;Regular Season;0;0;0;9811
14;2023-3-3;180;0;186;0;Regular Season;0;0;0;9809
14;2023-3-3;209;0;2620;0;Regular Season;0;0;0;9804
14;2023-3-3;201;0;202;0;Regular Season;0;0;0;9808
14;2023-3-3;199;0;226;0;Regular Season;0;0;0;9805
14;2023-3-3;212;0;211;0;Regular Season;0;0;0;9807
14;2023-3-3;200;0;207;0;Regular Season;0;0;0;9806
14;2023-3-4;180;0;186;0;Regular Season;0;0;0;9819
14;2023-3-4;211;0;212;0;Regular Season;0;0;0;9814
14;2023-3-4;218;0;217;0;Regular Season;0;0;0;9820
14;2023-3-4;226;0;199;0;Regular Season;0;0;0;9815
14;2023-3-4;201;0;202;0;Regular Season;0;0;0;9817
14;2023-3-4;204;0;208;0;Regular Season;0;0;0;9818
14;2023-3-4;4959;0;176;0;Regular Season;0;0;0;9816
14;2023-3-4;209;0;2620;0;Regular Season;0;0;0;9813
14;2023-3-4;207;0;200;0;Regular Season;0;0;0;9822
14;2023-3-4;219;0;215;0;Regular Season;0;0;0;9823
14;2023-3-4;206;0;203;0;Regular Season;0;0;0;9821
14;2023-3-10;2620;0;4864;0;Regular Season;0;0;0;9825
14;2023-3-10;209;0;4959;0;Regular Season;0;0;0;9824
14;2023-3-11;2620;0;4864;0;Regular Season;0;0;0;9827
14;2023-3-11;209;0;4959;0;Regular Season;0;0;0;9826
15;2022-8-22;712;0;710;0;Pre-Season;0;0;0;17061
15;2022-8-22;2473;0;2466;0;Pre-Season;0;0;0;17057
15;2022-8-22;2470;0;714;0;Pre-Season;0;0;0;17059
15;2022-8-22;711;0;705;0;Pre-Season;0;0;0;17055
15;2022-8-22;706;0;713;0;Pre-Season;0;0;0;17053
15;2022-8-24;705;0;2470;0;Pre-Season;0;0;0;17071
15;2022-8-24;710;0;711;0;Pre-Season;0;0;0;17067
15;2022-8-24;2466;0;2473;0;Pre-Season;0;0;0;17069
15;2022-8-24;714;0;712;0;Pre-Season;0;0;0;17065
15;2022-8-24;713;0;706;0;Pre-Season;0;0;0;17063
15;2022-8-25;711;0;713;0;Pre-Season;0;0;0;17081
15;2022-8-25;712;0;2466;0;Pre-Season;0;0;0;17079
15;2022-8-25;2473;0;710;0;Pre-Season;0;0;0;17077
15;2022-8-25;2470;0;714;0;Pre-Season;0;0;0;17075
15;2022-8-25;706;0;705;0;Pre-Season;0;0;0;17073
15;2022-8-27;714;0;705;0;Pre-Season;0;0;0;17083
15;2022-8-27;712;0;711;0;Pre-Season;0;0;0;17085
15;2022-8-27;713;0;2473;0;Pre-Season;0;0;0;17087
15;2022-8-27;710;0;2466;0;Pre-Season;0;0;0;17089
15;2022-8-27;2470;0;706;0;Pre-Season;0;0;0;17091
15;2022-8-28;714;0;2470;0;Pre-Season;0;0;0;17101
15;2022-8-28;706;0;710;0;Pre-Season;0;0;0;17099
15;2022-8-28;2473;0;712;0;Pre-Season;0;0;0;17097
15;2022-8-28;711;0;713;0;Pre-Season;0;0;0;17095
15;2022-8-28;2466;0;705;0;Pre-Season;0;0;0;17093
15;2022-8-30;710;0;713;0;Pre-Season;0;0;0;17111
15;2022-8-30;705;0;2466;0;Pre-Season;0;0;0;17109
15;2022-8-30;711;0;714;0;Pre-Season;0;0;0;17105
15;2022-8-30;712;0;2473;0;Pre-Season;0;0;0;17107
15;2022-8-30;2470;0;706;0;Pre-Season;0;0;0;17103
15;2022-9-1;714;0;710;0;Pre-Season;0;0;0;17119
15;2022-9-1;711;0;2470;0;Pre-Season;0;0;0;17117
15;2022-9-1;713;0;705;0;Pre-Season;0;0;0;17115
15;2022-9-1;706;0;2466;0;Pre-Season;0;0;0;17113
15;2022-9-1;2473;0;712;0;Pre-Season;0;0;0;17121
15;2022-9-9;705;0;714;0;Regular Season;0;0;0;9828
15;2022-9-10;712;0;713;0;Regular Season;0;0;0;9830
15;2022-9-10;706;0;710;0;Regular Season;0;0;0;9831
15;2022-9-10;2466;0;2470;0;Regular Season;0;0;0;9829
15;2022-9-15;714;0;712;0;Regular Season;0;0;0;9835
15;2022-9-15;2473;0;2466;0;Regular Season;0;0;0;9834
15;2022-9-15;713;0;706;0;Regular Season;0;0;0;9836
15;2022-9-15;2470;0;705;0;Regular Season;0;0;0;9833
15;2022-9-15;710;0;711;0;Regular Season;0;0;0;9832
15;2022-9-17;706;0;714;0;Regular Season;0;0;0;9841
15;2022-9-17;711;0;713;0;Regular Season;0;0;0;9839
15;2022-9-17;712;0;705;0;Regular Season;0;0;0;9840
15;2022-9-17;2470;0;2473;0;Regular Season;0;0;0;9838
15;2022-9-17;2466;0;710;0;Regular Season;0;0;0;9837
15;2022-9-20;713;0;2466;0;Regular Season;0;0;0;9845
15;2022-9-20;712;0;2470;0;Regular Season;0;0;0;9844
15;2022-9-20;714;0;711;0;Regular Season;0;0;0;9846
15;2022-9-20;710;0;2473;0;Regular Season;0;0;0;9843
15;2022-9-20;705;0;706;0;Regular Season;0;0;0;9842
15;2022-9-22;2466;0;714;0;Regular Season;0;0;0;9851
15;2022-9-22;2473;0;713;0;Regular Season;0;0;0;9849
15;2022-9-22;711;0;705;0;Regular Season;0;0;0;9850
15;2022-9-22;2470;0;710;0;Regular Season;0;0;0;9848
15;2022-9-22;706;0;712;0;Regular Season;0;0;0;9847
15;2022-9-24;714;0;2473;0;Regular Season;0;0;0;9853
15;2022-9-24;712;0;711;0;Regular Season;0;0;0;9852
15;2022-9-25;713;0;710;0;Regular Season;0;0;0;9856
15;2022-9-25;705;0;2466;0;Regular Season;0;0;0;9854
15;2022-9-25;706;0;2470;0;Regular Season;0;0;0;9855
15;2022-9-27;711;0;2473;0;Regular Season;0;0;0;9857
15;2022-9-29;2466;0;712;0;Regular Season;0;0;0;9861
15;2022-9-29;710;0;714;0;Regular Season;0;0;0;9860
15;2022-9-29;2473;0;705;0;Regular Season;0;0;0;9859
15;2022-9-29;2470;0;713;0;Regular Season;0;0;0;9858
15;2022-10-1;705;0;710;0;Regular Season;0;0;0;9862
15;2022-10-1;711;0;2470;0;Regular Season;0;0;0;9863
15;2022-10-1;714;0;713;0;Regular Season;0;0;0;9864
15;2022-10-2;706;0;2466;0;Regular Season;0;0;0;9865
15;2022-10-3;712;0;2473;0;Regular Season;0;0;0;9866
15;2022-10-6;2466;0;711;0;Regular Season;0;0;0;9871
15;2022-10-6;713;0;705;0;Regular Season;0;0;0;9870
15;2022-10-6;710;0;712;0;Regular Season;0;0;0;9869
15;2022-10-6;2473;0;706;0;Regular Season;0;0;0;9868
15;2022-10-6;2470;0;714;0;Regular Season;0;0;0;9867
15;2022-10-8;714;0;705;0;Regular Season;0;0;0;9875
15;2022-10-8;713;0;712;0;Regular Season;0;0;0;9874
15;2022-10-8;710;0;706;0;Regular Season;0;0;0;9873
15;2022-10-8;2470;0;2466;0;Regular Season;0;0;0;9872
15;2022-10-9;2473;0;711;0;Regular Season;0;0;0;9876
15;2022-10-13;2466;0;2473;0;Regular Season;0;0;0;9880
15;2022-10-13;712;0;714;0;Regular Season;0;0;0;9879
15;2022-10-13;706;0;713;0;Regular Season;0;0;0;9878
15;2022-10-13;705;0;2470;0;Regular Season;0;0;0;9877
15;2022-10-15;714;0;706;0;Regular Season;0;0;0;9885
15;2022-10-15;713;0;711;0;Regular Season;0;0;0;9884
15;2022-10-15;705;0;712;0;Regular Season;0;0;0;9881
15;2022-10-15;710;0;2466;0;Regular Season;0;0;0;9883
15;2022-10-15;2473;0;2470;0;Regular Season;0;0;0;9882
15;2022-10-18;706;0;714;0;Regular Season;0;0;0;9887
15;2022-10-18;711;0;712;0;Regular Season;0;0;0;9886
15;2022-10-20;2466;0;713;0;Regular Season;0;0;0;9892
15;2022-10-20;2470;0;712;0;Regular Season;0;0;0;9890
15;2022-10-20;2473;0;710;0;Regular Season;0;0;0;9891
15;2022-10-20;706;0;705;0;Regular Season;0;0;0;9889
15;2022-10-20;711;0;714;0;Regular Season;0;0;0;9888
15;2022-10-22;713;0;2473;0;Regular Season;0;0;0;9896
15;2022-10-22;712;0;706;0;Regular Season;0;0;0;9895
15;2022-10-22;705;0;711;0;Regular Season;0;0;0;9894
15;2022-10-22;710;0;2470;0;Regular Season;0;0;0;9893
15;2022-10-23;714;0;2466;0;Regular Season;0;0;0;9897
15;2022-10-25;2470;0;706;0;Regular Season;0;0;0;9898
15;2022-10-25;710;0;713;0;Regular Season;0;0;0;9900
15;2022-10-25;2466;0;705;0;Regular Season;0;0;0;9901
15;2022-10-25;2473;0;714;0;Regular Season;0;0;0;9899
15;2022-10-27;713;0;2470;0;Regular Season;0;0;0;9905
15;2022-10-27;712;0;2466;0;Regular Season;0;0;0;9904
15;2022-10-27;714;0;710;0;Regular Season;0;0;0;9906
15;2022-10-27;705;0;2473;0;Regular Season;0;0;0;9903
15;2022-10-27;706;0;711;0;Regular Season;0;0;0;9902
15;2022-10-29;2473;0;712;0;Regular Season;0;0;0;9909
15;2022-10-29;710;0;705;0;Regular Season;0;0;0;9910
15;2022-10-29;2470;0;711;0;Regular Season;0;0;0;9908
15;2022-10-29;2466;0;706;0;Regular Season;0;0;0;9907
15;2022-11-1;713;0;714;0;Regular Season;0;0;0;9912
15;2022-11-1;711;0;2466;0;Regular Season;0;0;0;9911
15;2022-11-3;712;0;710;0;Regular Season;0;0;0;9915
15;2022-11-3;714;0;2470;0;Regular Season;0;0;0;9916
15;2022-11-3;706;0;2473;0;Regular Season;0;0;0;9914
15;2022-11-3;705;0;713;0;Regular Season;0;0;0;9913
15;2022-11-5;705;0;714;0;Regular Season;0;0;0;9921
15;2022-11-5;711;0;2473;0;Regular Season;0;0;0;9919
15;2022-11-5;712;0;713;0;Regular Season;0;0;0;9920
15;2022-11-5;706;0;710;0;Regular Season;0;0;0;9918
15;2022-11-5;2466;0;2470;0;Regular Season;0;0;0;9917
15;2022-11-15;711;0;710;0;Regular Season;0;0;0;9922
15;2022-11-17;714;0;712;0;Regular Season;0;0;0;9927
15;2022-11-17;713;0;706;0;Regular Season;0;0;0;9926
15;2022-11-17;2470;0;705;0;Regular Season;0;0;0;9924
15;2022-11-17;2473;0;2466;0;Regular Season;0;0;0;9925
15;2022-11-17;710;0;711;0;Regular Season;0;0;0;9923
15;2022-11-19;712;0;705;0;Regular Season;0;0;0;9931
15;2022-11-19;706;0;711;0;Regular Season;0;0;0;9930
15;2022-11-19;2470;0;2473;0;Regular Season;0;0;0;9929
15;2022-11-19;2466;0;710;0;Regular Season;0;0;0;9928
15;2022-11-22;711;0;713;0;Regular Season;0;0;0;9932
15;2022-11-24;705;0;706;0;Regular Season;0;0;0;9933
15;2022-11-24;713;0;2466;0;Regular Season;0;0;0;9936
15;2022-11-24;714;0;711;0;Regular Season;0;0;0;9937
15;2022-11-24;712;0;2470;0;Regular Season;0;0;0;9935
15;2022-11-24;710;0;2473;0;Regular Season;0;0;0;9934
15;2022-11-26;711;0;705;0;Regular Season;0;0;0;9941
15;2022-11-26;2473;0;713;0;Regular Season;0;0;0;9940
15;2022-11-26;2470;0;710;0;Regular Season;0;0;0;9939
15;2022-11-26;2466;0;714;0;Regular Season;0;0;0;9938
15;2022-11-27;706;0;712;0;Regular Season;0;0;0;9942
15;2022-12-1;714;0;2473;0;Regular Season;0;0;0;9947
15;2022-12-1;713;0;710;0;Regular Season;0;0;0;9946
15;2022-12-1;712;0;711;0;Regular Season;0;0;0;9943
15;2022-12-1;706;0;2470;0;Regular Season;0;0;0;9945
15;2022-12-1;705;0;2466;0;Regular Season;0;0;0;9944
15;2022-12-3;710;0;714;0;Regular Season;0;0;0;9950
15;2022-12-3;2470;0;713;0;Regular Season;0;0;0;9949
15;2022-12-3;2466;0;712;0;Regular Season;0;0;0;9948
15;2022-12-4;711;0;706;0;Regular Season;0;0;0;9952
15;2022-12-4;2473;0;705;0;Regular Season;0;0;0;9951
15;2022-12-8;714;0;713;0;Regular Season;0;0;0;9957
15;2022-12-8;706;0;2466;0;Regular Season;0;0;0;9955
15;2022-12-8;712;0;2473;0;Regular Season;0;0;0;9956
15;2022-12-8;705;0;710;0;Regular Season;0;0;0;9954
15;2022-12-8;711;0;2470;0;Regular Season;0;0;0;9953
15;2022-12-10;713;0;705;0;Regular Season;0;0;0;9962
15;2022-12-10;710;0;712;0;Regular Season;0;0;0;9961
15;2022-12-10;2473;0;706;0;Regular Season;0;0;0;9960
15;2022-12-10;2470;0;714;0;Regular Season;0;0;0;9959
15;2022-12-10;2466;0;711;0;Regular Season;0;0;0;9958
15;2022-12-28;713;0;712;0;Regular Season;0;0;0;9966
15;2022-12-28;710;0;706;0;Regular Season;0;0;0;9965
15;2022-12-28;2470;0;2466;0;Regular Season;0;0;0;9964
15;2022-12-28;2473;0;711;0;Regular Season;0;0;0;9963
15;2022-12-28;714;0;705;0;Regular Season;0;0;0;9967
15;2022-12-30;711;0;710;0;Regular Season;0;0;0;9968
15;2022-12-30;712;0;714;0;Regular Season;0;0;0;9971
15;2022-12-30;2466;0;2473;0;Regular Season;0;0;0;9972
15;2022-12-30;706;0;713;0;Regular Season;0;0;0;9970
15;2022-12-30;705;0;2470;0;Regular Season;0;0;0;9969
15;2023-1-5;710;0;2466;0;Regular Season;0;0;0;9976
15;2023-1-5;2473;0;2470;0;Regular Season;0;0;0;9975
15;2023-1-5;714;0;706;0;Regular Season;0;0;0;9977
15;2023-1-5;705;0;712;0;Regular Season;0;0;0;9974
15;2023-1-5;711;0;713;0;Regular Season;0;0;0;9973
15;2023-1-7;706;0;705;0;Regular Season;0;0;0;9982
15;2023-1-7;2473;0;710;0;Regular Season;0;0;0;9980
15;2023-1-7;711;0;714;0;Regular Season;0;0;0;9981
15;2023-1-7;2470;0;712;0;Regular Season;0;0;0;9979
15;2023-1-7;2466;0;713;0;Regular Season;0;0;0;9978
15;2023-1-12;714;0;2466;0;Regular Season;0;0;0;9987
15;2023-1-12;710;0;2470;0;Regular Season;0;0;0;9985
15;2023-1-12;712;0;706;0;Regular Season;0;0;0;9986
15;2023-1-12;2473;0;713;0;Regular Season;0;0;0;9984
15;2023-1-12;705;0;711;0;Regular Season;0;0;0;9983
15;2023-1-14;2473;0;714;0;Regular Season;0;0;0;9991
15;2023-1-14;710;0;713;0;Regular Season;0;0;0;9990
15;2023-1-14;2470;0;706;0;Regular Season;0;0;0;9989
15;2023-1-14;2466;0;705;0;Regular Season;0;0;0;9988
15;2023-1-17;711;0;712;0;Regular Season;0;0;0;9992
15;2023-1-19;714;0;710;0;Regular Season;0;0;0;9997
15;2023-1-19;713;0;2470;0;Regular Season;0;0;0;9996
15;2023-1-19;705;0;2473;0;Regular Season;0;0;0;9994
15;2023-1-19;712;0;2466;0;Regular Season;0;0;0;9995
15;2023-1-19;711;0;706;0;Regular Season;0;0;0;9993
15;2023-1-21;710;0;705;0;Regular Season;0;0;0;10001
15;2023-1-21;2473;0;712;0;Regular Season;0;0;0;10000
15;2023-1-21;2470;0;711;0;Regular Season;0;0;0;9999
15;2023-1-21;2466;0;706;0;Regular Season;0;0;0;9998
15;2023-1-21;713;0;714;0;Regular Season;0;0;0;10002
15;2023-1-24;711;0;2466;0;Regular Season;0;0;0;10003
15;2023-1-24;714;0;2470;0;Regular Season;0;0;0;10007
15;2023-1-24;706;0;2473;0;Regular Season;0;0;0;10005
15;2023-1-24;712;0;710;0;Regular Season;0;0;0;10006
15;2023-1-24;705;0;713;0;Regular Season;0;0;0;10004
15;2023-1-26;712;0;713;0;Regular Season;0;0;0;10011
15;2023-1-26;706;0;710;0;Regular Season;0;0;0;10010
15;2023-1-26;711;0;2473;0;Regular Season;0;0;0;10008
15;2023-1-26;2466;0;2470;0;Regular Season;0;0;0;10012
15;2023-1-26;705;0;714;0;Regular Season;0;0;0;10009
15;2023-1-28;2470;0;705;0;Regular Season;0;0;0;10013
15;2023-1-28;710;0;711;0;Regular Season;0;0;0;10014
15;2023-1-28;713;0;706;0;Regular Season;0;0;0;10015
15;2023-1-29;2473;0;2466;0;Regular Season;0;0;0;10016
15;2023-1-29;714;0;712;0;Regular Season;0;0;0;10017
15;2023-2-2;2466;0;710;0;Regular Season;0;0;0;10022
15;2023-2-2;712;0;705;0;Regular Season;0;0;0;10021
15;2023-2-2;713;0;711;0;Regular Season;0;0;0;10018
15;2023-2-2;2470;0;2473;0;Regular Season;0;0;0;10020
15;2023-2-2;706;0;714;0;Regular Season;0;0;0;10019
15;2023-2-4;714;0;711;0;Regular Season;0;0;0;10026
15;2023-2-4;713;0;2466;0;Regular Season;0;0;0;10025
15;2023-2-4;712;0;2470;0;Regular Season;0;0;0;10024
15;2023-2-4;710;0;2473;0;Regular Season;0;0;0;10023
