PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
20909;2013;570;3;1;1200;0;0;0;0;0;0;10;0
20909;2012;570;3;1;1200;0;0;0;0;0;0;10;0
20910;2021;578;3;5;17100;0;0;0;0;0;11;109;0
20910;2021;562;3;1;3600;0;0;0;0;0;1;33;0
20910;2021;571;3;7;23940;0;0;0;0;0;20;190;0
20910;2020;582;59;15;51300;0;0;0;0;0;37;463;0
20910;2020;567;2;8;27360;0;0;0;0;0;17;205;0
20910;2018;1918;59;33;112860;0;0;0;0;0;66;815;0
20910;2017;1918;59;42;143640;0;0;0;0;0;113;1097;0
20910;2016;580;59;30;102600;0;0;0;0;0;64;762;0
20910;2015;580;59;24;82080;0;0;0;0;0;45;643;0
20910;2014;585;59;4;13680;0;0;0;0;0;8;103;0
20910;2019;546;24;17;58140;0;0;0;0;0;44;458;0
20934;2021;4055;129;2;7200;0;0;0;0;0;3;55;0
20934;2014;1921;128;4;13680;0;0;0;0;0;7;140;0
20934;2018;4055;129;3;10800;0;0;0;0;0;4;49;0
20948;2021;2280;128;15;51300;0;0;0;0;0;55;573;0
20948;2020;2280;128;5;17100;0;0;0;0;0;13;167;0
20948;2020;584;59;2;7200;0;0;0;0;0;9;68;0
20948;2015;2287;128;9;30780;0;0;0;0;0;29;387;0
20948;2019;2280;128;6;20520;0;0;0;0;0;17;173;0
20948;2016;1930;128;22;75240;0;0;0;0;0;57;713;0
20948;2017;2280;128;34;116280;0;0;0;0;0;107;1259;0
20948;2018;2280;128;30;102600;0;0;0;0;0;71;947;0
20948;2015;584;59;8;27360;0;0;0;0;0;29;199;0
20949;2020;996;48;29;99180;0;0;0;0;0;84;832;0
20949;2014;2280;128;4;13680;0;0;0;0;0;18;151;0
20949;2019;584;59;2;7200;0;0;0;0;0;4;50;0
20949;2018;584;59;41;140220;0;0;0;0;0;92;1136;0
20949;2017;584;59;34;116280;0;0;0;0;0;67;870;0
20949;2016;584;59;5;17100;0;0;0;0;0;10;112;0
20949;2019;574;3;16;54720;0;0;0;0;0;45;425;0
20949;2018;574;3;1;3600;0;0;0;0;0;2;22;0
20994;2021;892;4;37;126540;0;0;0;0;0;84;1063;0
20994;2020;892;4;33;112860;0;0;0;0;0;64;762;0
20994;2018;887;48;31;106020;0;0;0;0;0;57;803;0
20994;2017;887;48;10;34200;0;0;0;0;0;26;263;0
20994;2019;892;4;20;68400;0;0;0;0;0;45;536;0
20998;2021;11;0;37;130620;20;14;2;0;3;105;1002;0
20998;2020;11;0;35;120960;9;18;5;0;0;97;1095;0
20998;2019;11;0;8;28620;5;3;0;0;0;21;269;0
20998;2019;49;1;37;126540;0;0;0;0;0;121;1287;0
20998;2018;49;1;38;129960;0;0;0;0;0;145;1394;0
20998;2018;11;0;11;37320;5;4;1;0;1;27;355;0
20998;2014;184;14;33;112860;0;0;0;0;0;79;975;0
20998;2015;184;14;37;126540;0;0;0;0;0;77;1055;0
20998;2016;184;14;40;136800;0;0;0;0;0;84;1135;0
20998;2017;49;1;41;140220;0;0;0;0;0;100;1111;0
20999;2021;729;2;37;126540;0;0;0;0;0;84;955;0
20999;2020;729;2;31;106020;0;0;0;0;0;69;812;0
20999;2019;729;2;49;167580;0;0;0;0;0;92;1415;0
20999;2018;729;2;38;129960;0;0;0;0;0;70;1045;0
20999;2017;729;2;21;71820;0;0;0;0;0;48;615;0
20999;2016;757;54;33;112860;18;11;0;0;3;68;944;0
20999;2015;769;54;17;58140;5;9;0;0;3;33;493;0
21028;2020;988;69;30;102600;0;0;0;0;0;91;910;0
21028;2019;3971;69;21;71820;0;0;0;0;0;65;637;0
21082;2020;904;64;10;34200;0;0;0;0;0;33;371;0
21082;2016;780;8;19;64980;0;0;0;0;0;56;549;0
21082;2015;780;8;10;34200;0;0;0;0;0;23;264;0
21082;2013;780;8;2;7200;0;0;0;0;0;4;46;0
21082;2012;780;8;2;7200;0;0;0;0;0;9;49;0
21084;2020;4779;64;29;99180;0;0;0;0;0;87;1208;0
21084;2021;791;64;30;102600;0;0;0;0;0;57;1036;0
21084;2019;781;8;2;7200;0;0;0;0;0;7;51;0
21084;2016;780;8;1;3600;0;0;0;0;0;10;54;0
21084;2015;780;8;4;13680;0;0;0;0;0;15;126;0
21084;2012;780;8;1;1200;0;0;0;0;0;0;10;0
21098;1998;1432;79;1;1200;0;0;0;0;0;0;10;0
21117;2021;513;5;9;30780;0;0;0;0;0;9;176;0
21117;2021;524;5;31;106020;0;0;0;0;0;88;989;0
21117;2020;524;5;39;133380;0;0;0;0;0;113;1189;0
21117;2015;750;2;4;13680;0;0;0;0;0;16;140;0
21117;2019;524;5;41;140220;0;0;0;0;0;102;1308;0
21117;2018;524;5;40;136800;0;0;0;0;0;106;1218;0
21117;2016;511;5;14;47880;0;0;0;0;0;26;342;0
21117;2015;511;5;2;7200;0;0;0;0;0;1;59;0
21117;2014;511;5;36;123120;0;0;0;0;0;77;875;0
21117;2013;511;5;8;27360;0;0;0;0;0;15;188;0
21117;2010;511;5;2;7200;0;0;0;0;0;8;60;0
21117;2017;524;83;38;129960;0;0;0;0;0;46;902;0
21117;2016;1470;83;14;47880;0;0;0;0;0;30;435;0
21117;2015;1470;83;9;30780;0;0;0;0;0;21;266;0
21117;2013;1475;83;2;7200;0;0;0;0;0;6;67;0
21117;2013;1481;83;11;37620;0;0;0;0;0;11;282;0
21117;2012;1472;83;30;102600;0;0;0;0;0;64;810;0
21117;2011;1472;83;33;112860;0;0;0;0;0;70;972;0
21117;2010;1471;83;10;34200;0;0;0;0;0;30;333;0
21117;2009;1471;83;7;23940;0;0;0;0;0;22;239;0
21117;2008;1472;83;3;10800;0;0;0;0;0;6;125;0
21117;2006;1472;83;1;3600;0;0;0;0;0;6;42;0
21124;2017;3798;193;1;3600;0;0;0;0;0;10;44;0
21124;2016;3798;193;9;30780;0;0;0;0;0;29;293;0
21124;2013;206;14;5;17100;0;0;0;0;0;18;146;0
21124;2014;206;14;14;47880;0;0;0;0;0;37;402;0
21124;2015;206;14;7;23940;0;0;0;0;0;20;125;0
21170;2011;140;13;1;3600;0;0;0;0;0;9;43;0
21191;2019;179;14;4;13680;0;0;0;0;0;18;126;0
21191;2018;179;14;1;1200;0;0;0;0;0;0;10;0
21207;2012;142;13;1;3600;0;0;0;0;0;11;66;0
21242;2018;1491;102;1;3600;0;0;0;0;0;8;20;0
21268;2021;2556;128;10;34200;0;0;0;0;0;43;394;0
21268;2017;456;29;15;51300;0;0;0;0;0;52;397;0
21268;2013;2579;29;25;85500;0;0;0;0;0;70;745;0
21268;2020;2556;128;8;27360;0;0;0;0;0;38;266;0
21268;2019;2556;128;9;30780;0;0;0;0;0;36;364;0
21268;2013;1929;128;7;23940;0;0;0;0;0;39;295;0
21268;2013;1927;128;11;37620;0;0;0;0;0;30;390;0
21268;2018;2556;128;13;44460;0;0;0;0;0;34;415;0
21268;2012;1927;128;27;92340;0;0;0;0;0;72;935;0
21268;2011;1927;128;34;116280;0;0;0;0;0;99;1207;0
21268;2016;1927;59;17;58140;0;0;0;0;0;54;529;0
21268;2015;1927;59;12;41040;0;0;0;0;0;33;317;0
21268;2014;1927;59;23;78660;0;0;0;0;0;86;717;0
21304;2012;1918;128;24;82080;0;0;0;0;0;67;905;0
21304;2011;1918;128;12;41040;0;0;0;0;0;41;526;0
21304;2013;1918;128;9;30780;0;0;0;0;0;41;360;0
21304;2009;1074;23;23;78660;0;0;0;0;0;90;789;0
21304;2008;4562;23;6;20520;0;0;0;0;0;22;214;0
21307;2020;2465;145;2;7200;0;0;0;0;0;19;84;0
21309;2020;1808;129;6;20520;0;0;0;0;0;15;155;0
21309;2021;1933;128;2;7200;0;0;0;0;0;4;43;0
21309;2021;1808;129;8;27360;0;0;0;0;0;49;331;0
21309;2017;1933;128;11;37620;0;0;0;0;0;27;303;0
21309;2014;1923;128;13;44460;0;0;0;0;0;50;413;0
21309;2011;1934;128;5;17100;0;0;0;0;0;19;153;0
21309;2016;1936;128;7;23940;0;0;0;0;0;35;254;0
21309;2012;1924;128;21;71820;0;0;0;0;0;114;776;0
21309;2013;1923;128;14;47880;0;0;0;0;0;42;420;0
21309;2016;1933;128;5;17100;0;0;0;0;0;15;165;0
21309;2014;1936;128;2;7200;0;0;0;0;0;7;66;0
21309;2015;1936;128;18;61560;0;0;0;0;0;61;575;0
21309;2019;2234;129;10;34200;0;0;0;0;0;46;387;0
21309;2018;3905;129;21;71820;0;0;0;0;0;61;701;0
21329;2020;1902;130;2;7200;0;0;0;0;0;9;82;0
21329;2012;2278;128;3;10800;0;0;0;0;0;12;100;0
21329;2012;1919;128;1;3600;0;0;0;0;0;12;78;0
21329;2012;2247;128;8;27360;0;0;0;0;0;50;325;0
21329;2012;2242;128;8;27360;0;0;0;0;0;50;325;0
21329;2018;3890;130;1;3600;0;0;0;0;0;13;58;0
21332;2020;2232;129;3;10800;0;0;0;0;0;6;77;0
21332;2021;2232;129;7;23940;0;0;0;0;0;27;241;0
21332;2015;1933;128;5;17100;0;0;0;0;0;13;191;0
21332;2012;1933;128;12;41040;0;0;0;0;0;39;438;0
21332;2014;1933;128;5;17100;0;0;0;0;0;21;183;0
21332;2019;2232;129;9;30780;0;0;0;0;0;31;284;0
21332;2018;2232;129;8;27360;0;0;0;0;0;24;242;0
21334;2021;1931;59;29;99180;0;0;0;0;0;76;792;0
21334;2020;1931;59;20;68400;0;0;0;0;0;56;519;0
21334;2014;1931;128;11;37620;0;0;0;0;0;34;410;0
21334;2012;1931;128;30;102600;0;0;0;0;0;85;966;0
21334;2015;2280;128;31;106020;0;0;0;0;0;106;1191;0
21334;2011;1931;128;22;75240;0;0;0;0;0;91;883;0
21334;2009;1931;128;13;44460;0;0;0;0;0;55;500;0
21334;2017;1919;128;26;88920;0;0;0;0;0;63;724;0
21334;2016;1919;128;19;64980;0;0;0;0;0;47;627;0
21334;2019;1931;128;24;82080;0;0;0;0;0;68;764;0
21334;2014;580;128;2;7200;0;0;0;0;0;8;59;0
21334;2013;1931;128;28;95760;0;0;0;0;0;87;946;0
21334;2010;1931;128;11;37620;0;0;0;0;0;44;386;0
21334;2008;1931;128;1;3600;0;0;0;0;0;3;15;0
21334;2018;1931;128;29;99180;0;0;0;0;0;69;908;0
21335;2020;2262;129;8;27360;0;0;0;0;0;14;259;0
21335;2014;1921;128;18;61560;0;0;0;0;0;55;534;0
21335;2012;1921;128;10;34200;0;0;0;0;0;34;382;0
21335;2019;2262;129;19;64980;0;0;0;0;0;62;756;0
21335;2018;2262;129;18;61560;0;0;0;0;0;65;691;0
21337;2020;1935;130;1;1200;0;0;0;0;0;0;10;0
21337;2019;1935;130;5;17100;0;0;0;0;0;18;146;0
21338;2021;1920;128;13;44460;0;0;0;0;0;51;464;0
21338;2021;4932;130;2;7200;0;0;0;0;0;12;81;0
21338;2012;1920;128;9;30780;0;0;0;0;0;24;279;0
21338;2018;1920;128;10;34200;0;0;0;0;0;30;244;0
21338;2013;1920;128;8;27360;0;0;0;0;0;50;368;0
21340;2020;3380;130;5;17100;0;0;0;0;0;10;172;0
21340;2021;3380;130;12;41040;0;0;0;0;0;31;373;0
21340;2017;1937;128;3;10800;0;0;0;0;0;8;99;0
21340;2018;3759;128;30;102600;0;0;0;0;0;100;990;0
21340;2019;1919;128;25;85500;0;0;0;0;0;95;833;0
21340;2017;1934;59;1;3600;0;0;0;0;0;2;15;0
21341;2020;3862;130;1;3600;0;0;0;0;0;5;51;0
21341;2015;1931;128;8;27360;0;0;0;0;0;33;280;0
21341;2016;1931;128;4;13680;0;0;0;0;0;28;153;0
21345;2020;2287;129;6;20520;0;0;0;0;0;23;205;0
21345;2021;2287;129;17;58140;0;0;0;0;0;49;613;0
21345;2016;2287;128;20;68400;0;0;0;0;0;90;811;0
21345;2017;2287;128;34;116280;0;0;0;0;0;176;1431;0
21345;2015;2287;128;18;61560;0;0;0;0;0;88;793;0
21345;2019;2287;129;16;54720;0;0;0;0;0;61;604;0
21345;2018;2287;129;21;71820;0;0;0;0;0;72;774;0
21354;2021;719;20;35;119700;0;0;0;0;0;87;1000;0
21354;2020;719;20;33;112860;0;0;0;0;0;80;879;0
21354;2016;79;10;38;129960;0;0;0;0;0;94;1080;0
21354;2015;79;10;20;68400;0;0;0;0;0;54;524;0
21354;2014;79;10;36;123120;0;0;0;0;0;96;980;0
21354;2019;719;20;36;123120;0;0;0;0;0;71;1044;0
21354;2018;475;198;25;85500;0;0;0;0;0;74;685;0
21354;2010;1370;14;19;64980;0;0;0;0;0;69;676;0
21354;2011;1370;14;27;92340;0;0;0;0;0;95;1011;0
21354;2012;218;14;26;88920;0;0;0;0;0;57;687;0
21354;2013;218;14;12;41040;0;0;0;0;0;37;389;0
21354;2016;60;1;2;7200;0;0;0;0;0;8;62;0
21356;2013;175;33;15;51300;0;0;0;0;0;40;388;0
21356;2013;173;33;2;7200;0;0;0;0;0;3;47;0
21356;2012;175;33;1;3600;0;0;0;0;0;1;32;0
21356;2014;151;10;15;51300;0;0;0;0;0;40;435;0
21356;2014;149;10;7;23940;0;0;0;0;0;27;199;0
21356;2010;1370;14;10;34200;0;0;0;0;0;38;325;0
21356;2011;1370;14;6;20520;0;0;0;0;0;28;172;0
21356;2012;1370;14;21;71820;0;0;0;0;0;79;760;0
21361;2016;1095;10;5;17100;0;0;0;0;0;16;138;0
21361;2016;75;10;3;10800;0;0;0;0;0;8;91;0
21361;2016;157;10;8;27360;0;0;0;0;0;33;220;0
21361;2015;75;10;13;44460;0;0;0;0;0;29;387;0
21361;2015;150;10;10;34200;0;0;0;0;0;25;287;0
21361;2012;1371;14;9;30780;0;0;0;0;0;28;292;0
21361;2013;1371;14;7;23940;0;0;0;0;0;28;220;0
21361;2014;1371;14;13;44460;0;0;0;0;0;38;418;0
21362;2020;2167;147;9;30780;0;0;0;0;0;33;295;0
21362;2019;2310;147;17;58140;0;0;0;0;0;60;517;0
21362;2018;2167;147;4;13680;0;0;0;0;0;12;112;0
21362;2017;612;16;1;3600;0;0;0;0;0;5;37;0
21362;2016;612;16;14;47880;0;0;0;0;0;39;415;0
21362;2015;612;16;13;44460;0;0;0;0;0;48;381;0
21362;2014;612;16;6;20520;0;0;0;0;0;13;165;0
21362;2013;612;16;1;3600;0;0;0;0;0;4;29;0
21362;2012;612;16;5;17100;0;0;0;0;0;10;135;0
21374;2016;81;10;16;54720;0;0;0;0;0;55;478;0
21374;2015;78;10;41;140220;0;0;0;0;0;107;1138;0
21374;2014;78;10;21;71820;0;0;0;0;0;55;632;0
21374;2014;79;10;2;7200;0;0;0;0;0;2;59;0
21374;2013;84;10;2;7200;0;0;0;0;0;3;50;0
21374;2012;84;10;2;7200;0;0;0;0;0;4;60;0
21375;2021;665;26;5;17100;0;0;0;0;0;15;120;0
21384;2021;663;26;2;7200;0;0;0;0;0;9;72;0
21418;2021;666;26;3;10800;0;0;0;0;0;8;70;0
21422;2017;2165;10;1;3600;0;0;0;0;0;6;30;0
21447;2021;669;30;2;7200;0;0;0;0;0;11;72;0
21463;2018;452;29;5;17100;0;0;0;0;0;35;185;0
21463;2017;452;29;2;7200;0;0;0;0;0;11;79;0
21482;2018;668;25;2;7200;0;0;0;0;0;3;49;0
21500;2021;139;13;47;160740;0;0;0;0;0;121;1375;0
21500;2020;139;13;12;41040;0;0;0;0;0;41;387;0
21500;2020;524;5;5;17100;0;0;0;0;0;20;150;0
21500;2019;524;5;13;44460;0;0;0;0;0;54;466;0
21500;2018;524;5;10;34200;0;0;0;0;0;26;313;0
21500;2019;1854;83;24;82080;0;0;0;0;0;74;583;0
21532;2020;2318;147;2;7200;0;0;0;0;0;10;100;0
21532;2019;2318;147;4;13680;0;0;0;0;0;12;78;0
21533;2021;2496;218;4;13680;0;0;0;0;0;8;100;0
21533;2004;833;7;1;3600;0;0;0;0;0;1;0;0
21533;2012;620;16;7;23940;0;0;0;0;0;28;226;0
21533;2007;619;16;6;20520;0;0;0;0;0;19;0;0
21542;2015;523;5;1;1200;0;0;0;0;0;0;10;0
21542;2013;1420;5;10;34200;0;0;0;0;0;29;259;0
21542;2013;524;5;1;3600;0;0;0;0;0;8;35;0
21542;2012;1420;5;22;75240;0;0;0;0;0;80;825;0
21542;2008;518;5;1;1200;0;0;0;0;0;0;10;0
21542;2015;1476;83;5;17100;0;0;0;0;0;11;147;0
21542;2015;1869;83;4;13680;0;0;0;0;0;14;147;0
21542;2013;1482;83;6;20520;0;0;0;0;0;13;194;0
21542;2012;1482;83;3;10800;0;0;0;0;0;7;95;0
21542;2011;1482;83;12;41040;0;0;0;0;0;35;422;0
21542;2011;1420;83;13;44460;0;0;0;0;0;29;315;0
21542;2010;1472;83;38;129960;0;0;0;0;0;78;1182;0
21542;2009;1472;83;37;126540;0;0;0;0;0;91;1379;0
21542;2008;1472;83;42;143640;0;0;0;0;0;111;1542;0
21542;2007;1472;83;36;123120;0;0;0;0;0;107;1321;0
21542;2006;1472;83;48;164160;0;0;0;0;0;139;1738;0
21542;2003;1472;83;3;10800;0;0;0;0;0;7;99;0
21552;2020;2312;147;11;37620;0;0;0;0;0;38;400;0
21552;2021;2312;147;24;82080;0;0;0;0;0;78;848;0
21552;2019;2312;147;22;75240;0;0;0;0;0;67;744;0
21552;2018;2312;147;15;51300;0;0;0;0;0;49;458;0
21552;2015;611;16;3;10800;0;0;0;0;0;10;93;0
21552;2013;618;16;5;17100;0;0;0;0;0;17;145;0
21552;2011;622;16;1;3600;0;0;0;0;0;171;0;0
21601;2019;1809;126;30;0;0;0;0;0;0;0;0;0
21601;2018;1836;126;18;61560;0;0;0;0;0;57;570;0
21601;2014;633;6;1;3600;0;0;0;0;0;6;50;0
21601;2013;633;6;2;7200;0;0;0;0;0;9;67;0
21602;2020;1835;126;19;64980;0;0;0;0;0;90;584;0
21602;2021;1835;126;26;88920;0;0;0;0;0;121;807;0
21609;2020;649;126;6;20520;0;0;0;0;0;21;191;0
21609;2021;649;126;16;54720;0;0;0;0;0;42;429;0
21609;2019;4536;126;21;0;0;0;0;0;0;0;0;0
21609;2019;642;6;1;1200;0;0;0;0;0;0;10;0
21609;2018;648;62;10;34200;0;0;0;0;0;33;297;0
21610;2020;1809;126;34;116280;0;0;0;0;0;101;1148;0
21610;2021;1809;126;37;126540;0;0;0;0;0;115;1223;0
21610;2019;3716;126;18;0;0;0;0;0;0;0;0;0
21610;2018;644;62;10;34200;0;0;0;0;0;26;333;0
21626;2021;631;6;10;34200;0;0;0;0;0;29;240;0
21626;2020;631;6;4;13680;0;0;0;0;0;14;97;0
21626;2019;649;126;21;0;0;0;0;0;0;0;0;0
21626;2019;631;6;17;58140;0;0;0;0;0;39;453;0
21627;2020;1826;126;13;44460;0;0;0;0;0;31;378;0
21627;2021;1826;126;34;116280;0;0;0;0;0;113;974;0
21627;2020;645;62;15;51300;0;0;0;0;0;50;407;0
21627;2019;1826;126;30;0;0;0;0;0;0;0;0;0
21632;2020;4842;126;3;10800;0;0;0;0;0;9;84;0
21632;2021;4842;126;15;51300;0;0;0;0;0;82;636;0
21640;2020;4841;126;12;41040;0;0;0;0;0;47;423;0
21640;2021;1824;126;34;116280;0;0;0;0;0;139;1562;0
21640;2019;1810;126;35;0;0;0;0;0;0;0;0;0
21640;2016;629;6;2;1200;0;0;0;0;0;0;10;0
21653;2019;1825;126;18;0;0;0;0;0;0;0;0;0
21653;2018;640;62;10;34200;0;0;0;0;0;49;302;0
21673;2021;643;126;27;92340;0;0;0;0;0;63;700;0
21673;2020;645;62;17;58140;0;0;0;0;0;69;460;0
21673;2019;645;62;19;64980;0;0;0;0;0;51;520;0
21673;2018;1841;126;25;85500;0;0;0;0;0;76;760;0
21674;2021;1825;126;14;47880;0;0;0;0;0;66;478;0
21734;2021;594;60;4;13680;0;0;0;0;0;11;85;0
21734;2021;1925;59;25;85500;0;0;0;0;0;65;650;0
21734;2021;569;3;5;17100;0;0;0;0;0;17;125;0
21734;2021;570;3;2;7200;0;0;0;0;0;3;59;0
21734;2020;594;60;24;82080;0;0;0;0;0;96;711;0
21734;2019;594;60;32;0;0;0;0;0;0;0;0;0
21734;2018;594;60;1;3600;0;0;0;0;0;3;17;0
21747;2020;1847;126;23;78660;0;0;0;0;0;57;553;0
21747;2021;1847;62;24;82080;0;0;0;0;0;114;891;0
21747;2019;1842;126;22;0;0;0;0;0;0;0;0;0
21747;2017;636;6;1;3600;0;0;0;0;0;6;24;0
21757;2021;633;6;36;123120;0;0;0;0;0;95;1022;0
21757;2020;633;6;21;71820;0;0;0;0;0;58;547;0
21757;2019;627;6;2;7200;0;0;0;0;0;3;32;0
21757;2019;640;62;18;61560;0;0;0;0;0;55;509;0
21757;2018;640;62;41;140220;0;0;0;0;0;134;1441;0
21757;2016;627;6;2;7200;0;0;0;0;0;4;52;0
21767;2020;4843;126;26;88920;0;0;0;0;0;139;751;0
21767;2021;4843;126;7;23940;0;0;0;0;0;40;225;0
21767;2019;645;62;1;3600;0;0;0;0;0;9;20;0
21767;2018;645;62;1;3600;0;0;0;0;0;129;0;0
21782;2020;1841;126;20;68400;0;0;0;0;0;62;705;0
21782;2021;1841;126;1;3600;0;0;0;0;0;6;37;0
21782;2021;644;62;7;23940;0;0;0;0;0;26;292;0
21808;2020;1836;126;19;64980;0;0;0;0;0;60;522;0
21808;2021;1836;126;24;82080;0;0;0;0;0;55;573;0
21808;2019;1836;126;18;0;0;0;0;0;0;0;0;0
21808;2018;1836;126;16;54720;0;0;0;0;0;52;520;0
21825;2018;2592;198;3;10800;0;0;0;0;0;12;110;0
21842;2011;140;13;1;3600;0;0;0;0;0;4;23;0
21857;2021;1093;54;6;20520;0;0;0;0;0;17;168;0
21857;2020;769;54;17;58140;0;0;0;0;0;42;420;0
21857;2020;760;54;3;10800;0;0;0;0;0;14;101;0
21857;2019;750;54;40;136800;0;0;0;0;0;89;1290;0
21857;2018;769;54;11;37620;0;0;0;0;0;23;315;0
21857;2018;750;54;10;34200;0;0;0;0;0;30;366;0
21857;2017;750;54;38;129960;0;0;0;0;0;84;1151;0
21857;2016;772;54;23;78660;0;0;0;0;0;45;570;0
21857;2015;1093;54;33;112860;0;0;0;0;0;67;848;0
21857;2014;2170;54;23;78660;0;0;0;0;0;42;636;0
21857;2013;753;54;19;64980;0;0;0;0;0;45;625;0
21857;2012;753;54;22;75240;0;0;0;0;0;57;655;0
21887;2021;3913;54;37;126540;0;0;0;0;0;62;954;0
21887;2020;755;54;33;112860;0;0;0;0;0;80;930;0
21887;2019;747;2;2;300;0;0;0;0;0;0;3;0
21887;2018;740;2;12;41040;0;0;0;0;0;37;363;0
21887;2016;747;2;2;7200;0;0;0;0;0;6;62;0
21887;2015;747;2;17;58140;0;0;0;0;0;29;408;0
21887;2014;747;2;18;61560;0;0;0;0;0;37;481;0
21887;2013;747;2;9;30780;0;0;0;0;0;23;153;0
21887;2019;762;54;28;95760;0;0;0;0;0;61;813;0
21887;2018;761;54;12;41040;2;9;0;0;0;40;351;0
21887;2017;692;54;29;99180;9;10;0;0;3;60;800;0
21887;2016;692;54;8;27360;5;1;0;0;1;11;186;0
21890;2020;585;59;8;27360;0;0;0;0;0;29;225;0
21890;2014;1925;128;2;7200;0;0;0;0;0;5;76;0
21890;2015;1925;128;28;95760;0;0;0;0;0;85;924;0
21890;2019;1925;59;17;58140;0;0;0;0;0;47;431;0
21890;2018;1925;59;14;47880;0;0;0;0;0;31;326;0
21890;2017;1925;59;24;82080;0;0;0;0;0;64;646;0
21890;2016;1925;59;27;92340;0;0;0;0;0;77;828;0
21890;2014;585;59;12;41040;0;0;0;0;0;43;314;0
21890;2013;585;59;6;20520;0;0;0;0;0;18;148;0
21890;2018;2611;20;17;58140;0;0;0;0;0;76;650;0
21910;2021;4677;243;39;133380;0;0;0;0;0;96;1200;0
21946;2020;763;57;23;78660;0;0;0;0;0;44;957;0
21946;2021;758;54;15;51300;0;0;0;0;0;40;385;0
21946;2019;763;54;19;64980;0;0;0;0;0;52;531;0
21946;2018;763;54;17;58140;0;0;0;0;0;38;494;0
21946;2017;911;54;11;37620;0;0;0;0;0;32;311;0
21946;2016;911;54;15;51300;0;0;0;0;0;49;505;0
21946;2015;911;54;3;10800;0;0;0;0;0;7;88;0
21948;2021;1880;2;17;58140;0;0;0;0;0;51;440;0
21948;2020;1880;2;31;106020;0;0;0;0;0;97;890;0
21948;2019;730;2;4;13680;0;0;0;0;0;10;87;0
21948;2018;730;2;1;3600;0;0;0;0;0;5;35;0
21948;2017;2168;2;1;3600;0;0;0;0;0;2;22;0
21948;2016;2168;2;4;13680;0;0;0;0;0;9;106;0
21948;2019;3721;54;11;37620;0;0;0;0;0;18;243;0
21948;2018;3721;54;12;41040;0;0;0;0;0;18;273;0
21948;2017;3721;54;19;64980;0;0;0;0;0;43;478;0
21948;2017;774;54;1;3600;0;0;0;0;0;3;36;0
21948;2015;3721;54;13;44460;0;0;0;0;0;35;315;0
21948;2016;2582;134;4;13680;0;0;0;0;0;8;94;0
21955;2021;764;54;45;153900;0;0;0;0;0;94;1382;0
21955;2020;1503;54;9;30780;0;0;0;0;0;13;250;0
21955;2020;733;2;10;34200;0;0;0;0;0;32;302;0
21955;2019;2168;2;12;41040;0;0;0;0;0;37;402;0
21955;2018;733;2;6;20520;0;0;0;0;0;17;134;0
21955;2017;733;2;4;13680;0;0;0;0;0;11;122;0
21955;2016;733;2;5;17100;0;0;0;0;0;12;132;0
21955;2013;733;2;1;3600;0;0;0;0;0;4;30;0
21955;2019;1503;54;16;54720;0;0;0;0;0;33;508;0
21955;2018;1503;54;9;30780;3;5;0;0;0;16;219;0
21955;2017;1503;54;25;85500;13;9;0;0;4;47;758;0
21955;2016;1503;54;6;20520;1;5;0;0;1;16;167;0
21955;2015;1503;54;20;68400;2;14;0;0;0;60;566;0
21960;2021;26;0;52;166380;13;32;3;0;1;170;1669;0
21960;2020;520;5;35;119700;0;0;0;0;0;93;1045;0
21960;2019;520;5;43;147060;0;0;0;0;0;111;1247;0
21960;2018;520;5;31;106020;0;0;0;0;0;70;824;0
21960;2017;520;5;6;20520;0;0;0;0;0;10;159;0
21960;2017;1472;5;4;13680;0;0;0;0;0;10;101;0
21960;2016;520;5;31;106020;0;0;0;0;0;74;779;0
21960;2015;520;5;5;17100;0;0;0;0;0;7;119;0
21960;2015;514;5;1;3600;0;0;0;0;0;1;15;0
21960;2014;514;5;7;23940;0;0;0;0;0;19;247;0
21960;2018;1481;83;10;34200;0;0;0;0;0;19;253;0
21960;2017;1481;83;14;47880;0;0;0;0;0;31;337;0
21960;2016;1481;83;10;34200;0;0;0;0;0;22;310;0
21960;2015;1481;83;42;143640;0;0;0;0;0;105;1313;0
21960;2014;1481;83;3;10800;0;0;0;0;0;4;83;0
21974;2021;2291;203;20;68400;0;0;0;0;0;72;483;0
21975;2013;2159;134;42;143640;0;0;0;0;0;314;2039;0
21975;2012;2159;134;42;143640;0;0;0;0;0;277;1753;0
21975;2011;2159;134;36;123120;0;0;0;0;0;237;1601;0
21975;2010;2164;134;8;27360;0;0;0;0;0;17;213;0
21975;2009;2164;134;6;20520;0;0;0;0;0;27;233;0
21978;2018;3789;2;2;7200;0;0;0;0;0;8;60;0
21978;2019;4759;54;4;13680;0;0;0;0;0;18;108;0
21978;2013;2159;134;1;3600;0;0;0;0;0;20;93;0
21980;2021;2291;203;20;68400;0;0;0;0;0;61;500;0
21981;2019;2161;134;16;54720;0;0;0;0;0;44;444;0
21981;2018;2162;134;1;3600;0;0;0;0;0;5;20;0
21981;2017;2162;134;24;82080;0;0;0;0;0;68;630;0
21981;2016;2162;134;25;85500;0;0;0;0;0;67;684;0
21981;2015;2162;134;22;75240;0;0;0;0;0;52;578;0
21981;2014;2162;134;16;54720;0;0;0;0;0;36;450;0
